material_id,formula,energy_above_hull,band_gap,density,volume,crystal_system,elements
mp-1183095,Ac3La,0.032081053125004005,0.0,7.728659383101937,176.16057279362144,Tetragonal,"Ac, La"
mp-985540,Ac3La,0.024142175625001,0.0,7.51037614881384,362.5610853243514,Hexagonal,"Ac, La"
mp-1183087,Ac3Lu,0.074352725625004,0.0,8.679980294323821,163.75228917856984,Tetragonal,"Ac, Lu"
mp-1183123,Ac3Lu,0.07531392812500501,0.0,8.51176277571563,333.977034058236,Hexagonal,"Ac, Lu"
mp-985554,Ac3Nd,0.018526088750000003,0.0,7.815555595730561,350.671571231021,Hexagonal,"Ac, Nd"
mp-1183109,Ac3Pm,0.036769143749999005,0.0,7.918351771582973,346.43706381773933,Hexagonal,"Ac, Pm"
mp-985302,Ac3Pr,0.017800280208334,0.0,7.725182243542989,353.3404698907035,Hexagonal,"Ac, Pr"
mp-1183122,Ac3Si,0.081147285,0.0,8.528232203376154,276.1332351723397,Hexagonal,"Ac, Si"
mp-985547,Ac3Sm,0.039172998124996,0.0,8.011382091335042,344.63610464958464,Hexagonal,"Ac, Sm"
mp-1183099,Ac3Tb,0.065176126875002,0.0,8.286315100881167,336.63427946503333,Hexagonal,"Ac, Tb"
mp-985506,Ac3Tl,0.0,0.0,9.509015509482957,309.2251888955367,Hexagonal,"Ac, Tl"
mp-1183084,Ac3Tm,0.07230794895833201,0.0,8.621865772366718,163.69414660434805,Tetragonal,"Ac, Tm"
mp-1183098,Ac3Tm,0.073466870208335,0.0,8.487668620293496,332.5645764186314,Hexagonal,"Ac, Tm"
mp-1183083,Ac3Y,0.058625999375003006,0.0,7.532052286652469,169.73577623650237,Tetragonal,"Ac, Y"
mp-1183102,Ac3Y,0.047490509375002,0.0,7.470095319326484,342.2871293814086,Hexagonal,"Ac, Y"
mp-1183059,Ac3Yb,0.052333960624999,0.0,8.591634155022035,165.06368391048264,Cubic,"Ac, Yb"
mp-1183088,Ac3Yb,0.067072545625002,0.0,8.597257610253811,164.95571596547705,Tetragonal,"Ac, Yb"
mp-972002,Ac3Yb,0.050884636875004004,0.0,8.462879578152032,335.1499383496455,Hexagonal,"Ac, Yb"
mp-866199,AcAg,0.0,0.0,9.03733750389757,61.529374998134905,Cubic,"Ac, Ag"
mp-1183065,AcAg2Pb,0.0,0.0,10.336094994848548,104.41513778107242,Cubic,"Ac, Ag, Pb"
mp-862890,AcAg2Sn,0.044957207812501,0.0,9.245002062933622,100.84407495590021,Cubic,"Ac, Ag, Sn"
mp-865950,AcAg3,0.0,0.0,9.089635386684668,201.17428469991603,Hexagonal,"Ac, Ag"
mp-862972,AcAgAu2,0.023172729999998,0.0,12.407549241985505,97.53764179667198,Cubic,"Ac, Ag, Au"
mp-862873,AcAgHg2,0.016145468749996002,0.0,11.341115452937503,107.77042135516167,Cubic,"Ac, Ag, Hg"
mp-862617,AcAl3,0.0,0.0,5.209835997276531,196.3033251535521,Hexagonal,"Ac, Al"
mp-1183115,AcAlO3,0.0,4.1024,8.728230081866649,57.4514132376898,Cubic,"Ac, Al, O"
mp-867838,AcAu3,0.0,0.0,13.954950191229132,194.64840754326895,Hexagonal,"Ac, Au"
mp-866016,AcBiAu2,0.09309223062499601,0.0,13.065394061465993,105.47740429917003,Cubic,"Ac, Au, Bi"
mp-27972,AcBr3,0.0,4.103299999999999,5.679086211676529,272.92894665257506,Hexagonal,"Ac, Br"
mp-30274,AcBrO,0.0,4.241,7.652290117092176,140.13940983244288,Tetragonal,"Ac, Br, O"
mp-867890,AcCd3,0.026777197685177,0.0,8.312530491853725,225.42616597511662,Hexagonal,"Ac, Cd"
mp-867338,AcCdAg2,0.050266774166651006,0.0,9.14743964790949,100.77617135545579,Cubic,"Ac, Ag, Cd"
mp-1183071,AcCdAu2,0.014088140833365001,0.0,12.220222363644247,99.65011717249568,Cubic,"Ac, Au, Cd"
mp-864644,AcCdHg2,0.0,0.0,11.292803173766657,108.89947065837096,Cubic,"Ac, Cd, Hg"
mp-861880,AcCdRh2,0.0,0.0,11.010987936418678,82.22354217420514,Cubic,"Ac, Cd, Rh"
mp-1183117,AcCeMg2,0.08292454562499901,0.0,5.25394668660631,131.39251408111585,Cubic,"Ac, Ce, Mg"
mp-27971,AcCl3,0.0,5.0865,4.724438632804964,234.33710784557522,Hexagonal,"Ac, Cl"
mp-30273,AcClO,0.0,4.4451,7.156870615491261,129.21320315269972,Tetragonal,"Ac, Cl, O"
mp-866101,AcCrO3,0.0,2.0031,8.848788046728616,61.36284504026082,Cubic,"Ac, Cr, O"
mp-1183114,AcCu3,0.0,0.0,8.572205360336502,161.80298663994378,Hexagonal,"Ac, Cu"
mp-864606,AcCuO3,0.0,0.0,9.380470938074593,59.92938665681022,Cubic,"Ac, Cu, O"
mp-1183062,AcDy3,0.07628107687499801,0.0,8.533131153955376,139.04100870824428,Cubic,"Ac, Dy"
mp-985301,AcDy3,0.071243759375001,0.0,8.541776627818674,138.90027974059615,Tetragonal,"Ac, Dy"
mp-985300,AcEr3,0.075355486875004,0.0,8.909680596172521,135.82559624633654,Cubic,"Ac, Er"
mp-1183125,AcEu3,0.025466385625001003,0.0,6.352772221804174,356.99968601945636,Hexagonal,"Ac, Eu"
mp-1006278,AcEuAu2,0.0,0.0,11.535299055302662,111.26073853476328,Cubic,"Ac, Au, Eu"
mp-1183268,AcEuMg2,0.010390521250000001,0.0,5.187278229481542,136.87396346453383,Cubic,"Ac, Eu, Mg"
mp-1183124,AcEuZn2,0.0,0.0,7.503161499665293,112.82083245672415,Cubic,"Ac, Eu, Zn"
mp-977360,AcF3,0.0046541725,7.4101,8.787879077937266,53.663134879951954,Cubic,"Ac, F"
mp-985278,AcF3,0.0,6.0693,8.793764902943147,53.6272171786424,Tetragonal,"Ac, F"
mp-861502,AcFeO3,0.0,0.9887999999999991,8.889999465919495,61.79731063258672,Cubic,"Ac, Fe, O"
mp-867815,AcGa3,0.026944765000006,0.0,7.711083092964986,187.85316029096617,Hexagonal,"Ac, Ga"
mp-1183053,AcGaO3,0.0,2.895900000000001,9.31449500321555,61.455078293307366,Cubic,"Ac, Ga, O"
mp-862665,AcGe3,0.0,0.0,7.858576635263988,188.02566311980837,Hexagonal,"Ac, Ge"
mp-24147,AcH2,0.0,0.0,7.345135733071883,51.77437550942748,Cubic,"Ac, H"
mp-861605,AcH3,0.0,0.640699999999999,7.784733821859042,49.065716066750646,Cubic,"Ac, H"
mp-862289,AcHg3,0.0,0.0,12.291320218467966,223.93118684814755,Hexagonal,"Ac, Hg"
mp-861966,AcHgAu2,0.015640561250009,0.0,13.529897145472034,100.82643275831269,Cubic,"Ac, Au, Hg"
mp-1183060,AcHgRh2,0.0,0.0,12.771599111355195,82.35359536053441,Cubic,"Ac, Hg, Rh"
mp-861867,AcI3,0.0,2.5892,4.3344198328891235,465.6364161794002,Hexagonal,"Ac, I"
mp-867297,AcIn3,0.0,0.0,8.115717260334973,233.8478932484816,Hexagonal,"Ac, In"
mp-1183121,AcInAg2,0.019408126874985002,0.0,9.178970004926356,100.86544159724063,Cubic,"Ac, Ag, In"
mp-862860,AcInAu2,0.031915724351819004,0.0,12.104970677214213,100.92907620537702,Cubic,"Ac, Au, In"
mp-867321,AcInHg2,0.0,0.0,11.066496074405764,111.48761063215909,Cubic,"Ac, Hg, In"
mp-1183049,AcLa,0.032033103749995004,0.0,7.173638101326436,84.69904935757582,Hexagonal,"Ac, La"
mp-1183051,AcLa3,0.032624621875001,0.0,6.638508627349762,322.03505534743505,Hexagonal,"Ac, La"
mp-985059,AcLa3,0.025576441875003002,0.0,6.793603205833718,157.34157769158733,Tetragonal,"Ac, La"
mp-1183118,AcLaCd2,0.0,0.0,7.647225665938363,128.27214528504615,Cubic,"Ac, Cd, La"
mp-1183101,AcLaMg2,0.012519636249998,0.0,5.177322328761776,132.9488658299706,Cubic,"Ac, La, Mg"
mp-866286,AcMg,0.0,0.0,5.928424529603138,70.38999451678067,Cubic,"Ac, Mg"
mp-1184231,AcMg149,0.011412302733333001,0.21680000000000002,1.829015046859574,3493.9533598337193,Hexagonal,"Ac, Mg"
mp-1183237,AcMg3,0.027513874999998002,0.0,4.172201049624254,238.73277832773198,Hexagonal,"Ac, Mg"
mp-984785,AcMg3,0.010295386249998002,0.0,4.364696452825614,114.10199530300227,Cubic,"Ac, Mg"
mp-1525815,AcMg5,0.0,0.0,3.533259903838494,163.79756766775884,Hexagonal,"Ac, Mg"
mp-864996,AcMg5,0.001574085000001,0.0,3.533703416880433,163.7770095311729,Hexagonal,"Ac, Mg"
mp-865979,AcMgCd2,0.0,0.0,7.12402075752759,110.98051382397257,Cubic,"Ac, Cd, Mg"
mp-866225,AcMgHg2,0.0,0.0,9.905053371936065,109.38626902711195,Cubic,"Ac, Hg, Mg"
mp-1183142,AcMgO3,0.082312486499999,0.0,7.671748358584634,64.78375373225691,Cubic,"Ac, Mg, O"
mp-861735,AcMgTl2,0.0,0.0,9.226817152387888,118.79228345491879,Cubic,"Ac, Mg, Tl"
mp-1183182,AcMgZn2,0.0,0.0,6.5624667485201815,96.69080150226694,Cubic,"Ac, Mg, Zn"
mp-864911,AcMnO3,0.0,0.0,8.802373253340264,62.241398829787876,Cubic,"Ac, Mn, O"
mp-866056,AcN,0.0,0.0517,8.01361833485228,99.88023485516378,Hexagonal,"Ac, N"
mp-1183235,AcNd3,0.037401254999998,0.0,7.222751365085316,151.6736131257941,Tetragonal,"Ac, Nd"
mp-1183259,AcNd3,0.037042963749996,0.0,7.140601318909621,306.837126825906,Hexagonal,"Ac, Nd"
mp-1183179,AcNdMg2,0.021256512499997,0.0,5.43849258512513,128.19372965534754,Cubic,"Ac, Mg, Nd"
mp-1183139,AcNiO3,0.0,0.0,9.494942767086057,58.35821779959113,Cubic,"Ac, Ni, O"
mp-36526,AcOF,0.0,4.256600000000001,8.272058043900467,52.593633321731225,Cubic,"Ac, F, O"
mp-867422,AcPbAu2,0.0,0.0,13.15963505590593,104.49738325972,Cubic,"Ac, Au, Pb"
mp-1183145,AcPdO3,0.008102040999999,0.0,9.497547055496376,66.68667373916479,Cubic,"Ac, O, Pd"
mp-1183241,AcPm3,0.042095302500001,0.0,7.395099213769491,148.64937309324716,Tetragonal,"Ac, Pm"
mp-1183264,AcPm3,0.038333158749999,0.0,7.316926266082997,300.4750415990404,Hexagonal,"Ac, Pm"
mp-1183239,AcPr3,0.042426806874999,0.0,6.963544360654057,154.93408027061994,Tetragonal,"Ac, Pr"
mp-1183266,AcPr3,0.045715578124998005,0.0,6.9060635543457884,312.4472667972143,Hexagonal,"Ac, Pr"
mp-1183181,AcPrMg2,0.017942212499997,0.0,5.302762223233009,130.43085860480866,Cubic,"Ac, Mg, Pr"
mp-1183220,AcRh2Pb,0.0,0.0,12.201403840756067,87.10172062363914,Cubic,"Ac, Pb, Rh"
mp-1183152,AcScO3,0.024140034874998002,3.3847,7.569207408829243,70.19180130743561,Cubic,"Ac, O, Sc"
mp-1183230,AcSm3,0.047457853124996,0.0,7.684886951888176,146.51852881238224,Tetragonal,"Ac, Sm"
mp-1183260,AcSm3,0.039414258124999005,0.0,7.597857267990373,296.3936516743617,Hexagonal,"Ac, Sm"
mp-865957,AcSnAu2,0.006366787812510001,0.0,12.169529519264383,100.92471726596844,Cubic,"Ac, Au, Sn"
mp-1183197,AcSnHg2,0.009158627638903,0.0,10.994028607109955,112.81033257006422,Cubic,"Ac, Hg, Sn"
mp-1183217,AcTb3,0.070870708124999,0.0,8.302057251879335,140.7660281911316,Tetragonal,"Ac, Tb"
mp-865927,AcTiO3,0.0,0.0,8.403352518165326,63.7995700747627,Cubic,"Ac, O, Ti"
mp-865958,AcTlAg2,0.0,0.0,10.48098234080498,102.525460655813,Cubic,"Ac, Ag, Tl"
mp-865952,AcTlAu2,0.0,0.0,13.191265708046576,103.89224339330681,Cubic,"Ac, Au, Tl"
mp-984551,AcTlHg2,0.0,0.0,12.094410548375041,114.30932326446977,Cubic,"Ac, Hg, Tl"
mp-1183199,AcTlRh2,0.0,0.0,12.444575359161687,85.02387567494442,Cubic,"Ac, Rh, Tl"
mp-865028,AcTlTe2,0.0,0.6253000000000001,8.430613335203375,135.23314933262142,Cubic,"Ac, Te, Tl"
mp-1183168,AcVO3,0.0,0.0,8.6637462299545,62.471313314162764,Cubic,"Ac, O, V"
mp-1183183,AcY3,0.095069130624992,0.0,5.699300425239347,143.84875659657985,Cubic,"Ac, Y"
mp-1183226,AcY3,0.098554685624996,0.0,5.6797071452633805,144.34499150625155,Tetragonal,"Ac, Y"
mp-1183236,AcYb3,0.09731830187499901,0.0,9.32305962539298,132.89214680093477,Cubic,"Ac, Yb"
mp-1183196,AcYbAg2,0.08730051250000001,0.0,9.54547391544021,107.12100599178602,Cubic,"Ac, Ag, Yb"
mp-979962,AcYbCd2,0.048577086562495,0.0,8.803171338481686,117.86749596683062,Cubic,"Ac, Cd, Yb"
mp-979981,AcYbGa2,0.066072811249995,0.0,8.714843579747658,102.79445301411901,Cubic,"Ac, Ga, Yb"
mp-866203,AcYbHg2,0.0,0.0,11.574482273120262,114.94744037329507,Cubic,"Ac, Hg, Yb"
mp-979950,AcYbMg2,0.037518067499998004,0.0,6.124934247435266,121.63409795656975,Cubic,"Ac, Mg, Yb"
mp-980005,AcYbRh2,0.0,0.0,11.441373382144787,87.92993816709838,Cubic,"Ac, Rh, Yb"
mp-1183192,AcYbTl2,0.0,0.0,11.012767461203602,121.95435537482372,Cubic,"Ac, Tl, Yb"
mp-865953,AcYbZn2,0.094026371874999,0.0,8.579683761627889,102.74393232995885,Cubic,"Ac, Yb, Zn"
mp-1183190,AcZn2In,0.024936667083331,0.0,7.98102616993869,98.33704658652768,Cubic,"Ac, In, Zn"
mp-864809,AcZn3,0.027823433906249,0.0,7.642317287809214,183.91933783251287,Hexagonal,"Ac, Zn"
mp-10597,Ag,0.007668675000001001,0.0,10.302466709886353,34.77213082803506,Hexagonal,Ag
mp-124,Ag,0.0021267149999990003,0.0,10.362566636379526,17.28523120082949,Cubic,Ag
mp-2646971,Ag,0.034337163333333004,0.0,9.86674239833866,18.153849863758662,Cubic,Ag
mp-8566,Ag,0.0,0.0,10.315417515494216,69.45695019121693,Hexagonal,Ag
mp-989737,Ag,0.010381675000001,0.0,9.922633184978451,54.15478637716398,Trigonal,Ag
mp-18125,Ag(AuF4)2,0.0,0.258499999999999,6.941567477313422,312.7943233865305,Monoclinic,"Ag, Au, F"
mp-35835,Ag(AuS)2,0.05118917866666801,0.0,8.073054023127192,232.81179416614023,Monoclinic,"Ag, Au, S"
mp-567334,Ag(BCl)6,0.0,2.7028,2.666185535806875,1920.521817588254,Cubic,"Ag, B, Cl"
mp-558796,Ag(Bi2S3)3,0.029379677083333004,0.0,6.530571606068036,419.63351787681177,Monoclinic,"Ag, Bi, S"
mp-777775,Ag(H7O4)2,0.069520204456523,0.0,2.060844318277737,805.6746816917087,Monoclinic,"Ag, H, O"
mp-35109,Ag(Mo3S4)2,0.06199688422222101,0.0,5.600475155494086,278.7180563196279,Trigonal,"Ag, Mo, S"
mp-1103642,Ag(Mo3Se4)2,0.07602962222222201,0.0,6.916088833517201,315.77405071020365,Trigonal,"Ag, Mo, Se"
mp-1105028,Ag(MoSe)3,0.083073184285716,0.0,7.542351078551028,278.53495480367815,Hexagonal,"Ag, Mo, Se"
mp-1229205,Ag(OsO3)2,0.064274817037032,0.0,7.250121480867646,267.6627773578491,Orthorhombic,"Ag, O, Os"
mp-1229158,Ag(Te5Au2)2,0.029468011083334,0.0,8.865831141627725,406.75824771212467,Monoclinic,"Ag, Au, Te"
mp-29607,Ag(TeMo)6,0.0,0.0,7.024271182536435,342.5694588518862,Monoclinic,"Ag, Mo, Te"
mp-29717,Ag(W3Br7)2,0.014560410317456002,0.0,5.937908537178549,2605.855134367461,Cubic,"Ag, Br, W"
mp-568386,Ag10Te4Br3,0.002081343529411,0.9637000000000001,6.979004698072393,1740.52548358504,Orthorhombic,"Ag, Br, Te"
mp-568392,Ag10Te4Br3,0.0,0.8722000000000001,7.194733997305497,1688.3369880809976,Orthorhombic,"Ag, Br, Te"
mp-1229222,Ag10Te4BrCl,0.0016037326562500002,0.22080000000000002,7.29653849852453,1551.5782157300828,Monoclinic,"Ag, Br, Cl, Te"
mp-770433,Ag11Hg9,0.07860791908333101,0.0,11.843214432671001,419.48921655936215,Trigonal,"Ag, Hg"
mp-1195193,Ag12Sn7H16(Se11N2)2,0.0,0.22229999999999903,4.886247051612521,2674.3061881161643,Monoclinic,"Ag, H, N, Se, Sn"
mp-686119,Ag13(BiI4)14,0.036828248734940006,0.0,5.292591917665477,3587.6002010414095,Triclinic,"Ag, Bi, I"
mp-676840,Ag13(PbO3)6,0.007080113918918001,0.0,8.019274249177183,1214.8608503632336,Triclinic,"Ag, O, Pb"
mp-1199256,Ag13As3(IO3)4,0.006591958281249001,0.33329999999999904,6.3264344116303555,1221.3872861826342,Monoclinic,"Ag, As, I, O"
mp-685283,Ag13Bi15I64,0.083550683423912,0.0,4.965679794819199,4233.1691643551085,Triclinic,"Ag, Bi, I"
mp-510349,Ag13OsO6,0.025428711249999,0.0,9.307364090902434,602.4996502758403,Cubic,"Ag, O, Os"
mp-1229305,Ag14H8I4(OF2)5,0.06120279920731501,0.0,5.8758012793557794,1297.6253015580044,Monoclinic,"Ag, F, H, I, O"
mp-686149,Ag15(BiI4)16,0.038345397210527,0.0,5.28426173879392,4111.420383784751,Triclinic,"Ag, Bi, I"
mp-560328,Ag15P4S16Cl3,0.0,1.288799999999999,4.58713063268096,1709.5912546710772,Cubic,"Ag, Cl, P, S"
mp-1229151,Ag15S5I4Br,0.06528137339999701,0.5666,6.535109634527875,601.1558461813128,Triclinic,"Ag, Br, I, S"
mp-1215118,Ag16HgAs4S15,0.005915221319444001,1.1099,5.570459025123106,3227.9681267794626,Monoclinic,"Ag, As, Hg, S"
mp-1201221,Ag2(RhS)15,0.063735405975997,0.0,7.083189685641985,1050.4012194270363,Cubic,"Ag, Rh, S"
mp-28729,Ag25(BiO6)3,0.0035070769565180003,0.056799999999999004,7.8293919852992495,765.9932836772246,Trigonal,"Ag, Bi, O"
mp-729516,Ag2As2O7,0.03995779890909,0.0,5.158992142424909,614.8740583848754,Monoclinic,"Ag, As, O"
mp-1197575,Ag2AsS2,0.0030302076458330004,0.533399999999999,5.345360682313937,881.7206087666286,Monoclinic,"Ag, As, S"
mp-1247866,Ag2B8O13,0.007411922173912001,2.9324,3.27284456333392,1035.4718414916476,Monoclinic,"Ag, B, O"
mp-554873,Ag2B8O13,0.0,3.4397,3.401789519714084,996.2222434020954,Monoclinic,"Ag, B, O"
mp-759792,Ag2B8O13,0.011548473586955,2.858,3.391398519078204,999.27459655565,Triclinic,"Ag, B, O"
mp-559071,Ag2Bi2S3Cl2,0.004958104166663001,1.6367999999999991,5.894385992000153,902.3886100216055,Triclinic,"Ag, Bi, Cl, S"
mp-1229130,Ag2Bi2SeS3,0.055230881736111,0.188999999999999,7.108014722541554,188.96003028045283,Orthorhombic,"Ag, Bi, S, Se"
mp-23558,Ag2BiO3,0.0,0.38720000000000004,8.565435840877605,366.5717609472597,Orthorhombic,"Ag, Bi, O"
mp-558712,Ag2BiO3,0.004223702499997001,0.0,8.205652827985512,382.644375199835,Orthorhombic,"Ag, Bi, O"
mp-561113,Ag2BiO3,0.0012473537499970001,0.5053000000000001,8.24145910187676,380.9819184513412,Monoclinic,"Ag, Bi, O"
mp-1229134,Ag2BiSb(TeSe)2,0.097006573749999,0.0,7.329475559716415,217.40272705759577,Orthorhombic,"Ag, Bi, Sb, Se, Te"
mp-1229120,Ag2BiSbSe4,0.046519244062498,0.0,7.179529875820542,199.4435233159117,Tetragonal,"Ag, Bi, Sb, Se"
mp-1229125,Ag2BiSbTe4,0.0681134225,0.0,7.423833901652597,236.39877160944062,Tetragonal,"Ag, Bi, Sb, Te"
mp-862982,Ag2Br3,0.0,0.0,5.725566588271111,264.1799197898534,Trigonal,"Ag, Br"
mp-556345,Ag2BrNO3,0.019580985714285,1.6045,5.030349553075043,472.2407350581327,Orthorhombic,"Ag, Br, N, O"
mp-1178578,Ag2CO3,0.027453814166666,0.449999999999999,5.542295022453813,495.6998946028079,Orthorhombic,"Ag, C, O"
mp-1229177,Ag2CO3,0.029578096388888003,0.0,5.546454345509773,247.6640829751134,Hexagonal,"Ag, C, O"
mp-4691,Ag2CO3,0.0,0.4736,6.103459150948377,150.04142135044484,Monoclinic,"Ag, C, O"
mp-560717,Ag2CO3,0.026753231388888,0.7489999999999991,6.057486548653496,453.5404307416441,Trigonal,"Ag, C, O"
mp-676581,Ag2CO3,0.029668323333333003,0.746,5.431964240271561,505.76825195570046,Orthorhombic,"Ag, C, O"
mp-864635,Ag2Cl3,0.0,0.0,4.6617796841379775,229.46257914848442,Trigonal,"Ag, Cl"
mp-1391,Ag2F,0.0,0.0,8.762918242663323,44.481336035584704,Trigonal,"Ag, F"
mp-861945,Ag2F3,0.035600740500001005,0.0,5.946934730142781,152.3075375762956,Trigonal,"Ag, F"
mp-542298,Ag2F5,0.0,0.0,5.361662383872384,384.93783228333723,Triclinic,"Ag, F"
mp-1196546,Ag2Ge(S2O7)3,0.0,2.8072,3.197653665902322,2544.8376861250085,Trigonal,"Ag, Ge, O, S"
mp-554988,Ag2Ge2O5,0.05755108907407001,1.0401,6.113411017503664,1437.4691526494996,Monoclinic,"Ag, Ge, O"
mp-983589,Ag2GeO3,0.036120807083332006,0.2116,6.505166443541104,343.4581846043545,Orthorhombic,"Ag, Ge, O"
mp-861942,Ag2GePbS4,0.0,1.3699,5.680462312578542,364.72549463914106,Orthorhombic,"Ag, Ge, Pb, S"
mp-9900,Ag2GeS3,0.0,0.4646,4.7677750672269035,267.88001723767724,Orthorhombic,"Ag, Ge, S"
mp-1096802,Ag2GeSe3,0.000986133281251,0.062599999999999,5.642427207102897,309.1608416617966,Orthorhombic,"Ag, Ge, Se"
mp-1202797,Ag2H12C3S3(BrN3)2,0.035553705269679,2.7767,2.485787848613867,806.8356544920883,Monoclinic,"Ag, Br, C, H, N, S"
mp-723002,Ag2H12S(NO)4,0.026502457499999,2.9514,2.6553447441244913,475.1727984414992,Tetragonal,"Ag, H, N, O, S"
mp-778019,Ag2H16O9,0.076976250185183,2.5301,2.5644140931167883,973.5197768425014,Monoclinic,"Ag, H, O"
mp-690687,Ag2H2IOF,0.0,1.4591,5.04416628656165,249.96448633373691,Monoclinic,"Ag, F, H, I, O"
mp-555477,Ag2H3IO6,0.06334491979166901,0.6966000000000001,5.613015747803879,130.6597962831448,Trigonal,"Ag, H, I, O"
mp-860963,Ag2H4(SO4)3,0.0,2.8821,3.1911550258767,1057.2732554233448,Orthorhombic,"Ag, H, O, S"
mp-1229093,Ag2Hg,0.054669044166669005,0.0,12.04099188665414,57.41439394400578,Trigonal,"Ag, Hg"
mp-558763,Ag2Hg(SeO3)2,0.012571866363638001,1.9351,6.406219939683736,1389.8546899559813,Orthorhombic,"Ag, Hg, O, Se"
mp-553949,Ag2Hg2(TeO4)3,0.0,0.16060000000000002,7.50542218879301,527.3200182080277,Monoclinic,"Ag, Hg, O, Te"
mp-770023,Ag2Hg3,0.082318938533326,0.0,12.350975691893154,1099.104514703687,Triclinic,"Ag, Hg"
mp-1229184,Ag2Hg3P4Br3,0.011714015555556002,0.8896000000000001,6.570153484316474,597.0286773885526,Monoclinic,"Ag, Br, Hg, P"
mp-759790,Ag2Hg5,0.079788250952375,0.0,12.433692600006895,325.51494431074997,Tetragonal,"Ag, Hg"
mp-23592,Ag2Hg7(As2I3)2,0.0012455352631560001,0.8340999999999991,7.107699751541366,2505.3795469078423,Cubic,"Ag, As, Hg, I"
mp-571425,Ag2Hg7(P4Br3)2,0.011496089901656,0.7716000000000001,6.592176645910806,591.2188136646055,Monoclinic,"Ag, Br, Hg, P"
mp-672339,Ag2Hg7(P4I3)2,0.012546369032091002,0.7439,6.950178012052023,628.1415451509151,Monoclinic,"Ag, Hg, I, P"
mp-1229141,Ag2HgGeS4,0.0,0.44410000000000005,5.334012673413459,384.2992556974872,Monoclinic,"Ag, Ge, Hg, S"
mp-1229122,Ag2HgI4,0.0011233871428580002,1.276399999999999,5.746625628681051,266.9819945542102,Tetragonal,"Ag, Hg, I"
mp-23485,Ag2HgI4,0.0,1.2219,5.75190222011236,266.73707472580065,Tetragonal,"Ag, Hg, I"
mp-570256,Ag2HgI4,0.002405364285717,1.100399999999999,5.727425816244202,267.8769872409628,Tetragonal,"Ag, Hg, I"
mp-29816,Ag2HgO2,0.0,0.41029999999999905,9.157642983263019,325.1760355986749,Tetragonal,"Ag, Hg, O"
mp-9635,Ag2HgS2,0.040528937999997,0.41909999999999903,7.439905485131735,214.4695584083404,Monoclinic,"Ag, Hg, S"
mp-556866,Ag2HgSI2,0.0,1.2212,5.874190989845033,397.00142510366817,Orthorhombic,"Ag, Hg, I, S"
mp-557396,Ag2INO3,0.001587870178573,1.4835,5.242348781475822,1025.3878743722612,Orthorhombic,"Ag, I, N, O"
mp-1203252,Ag2IO5,0.050417843888888,0.0,6.032430181169679,465.35586692760216,Monoclinic,"Ag, I, O"
mp-1203404,Ag2Mo(I2O7)2,0.009820445416662,1.9610999999999992,5.30799170509228,652.7579761325347,Monoclinic,"Ag, I, Mo, O"
mp-27966,Ag2Mo2O7,0.0,1.9011,5.92560400502563,291.2230911313625,Triclinic,"Ag, Mo, O"
mp-560276,Ag2Mo2O7,0.0009334045454540001,2.0118,5.482320077047615,629.5410304074288,Monoclinic,"Ag, Mo, O"
mp-556429,Ag2Mo3SeO12,0.008686748680556002,1.7276999999999991,4.799219392858115,1071.926643699604,Monoclinic,"Ag, Mo, O, Se"
mp-19318,Ag2MoO4,0.001024362499997,1.873099999999999,6.23221806833446,200.1924022766432,Cubic,"Ag, Mo, O"
mp-557303,Ag2NClO3,0.0046095557142860006,1.71,4.678561123032568,444.642151217072,Orthorhombic,"Ag, Cl, N, O"
mp-353,Ag2O,0.0,0.0,7.163037725930793,107.44222318884995,Cubic,"Ag, O"
mp-754338,Ag2O,0.019202520833331002,0.0,7.781835604135266,197.79721320523308,Orthorhombic,"Ag, O"
mp-546190,Ag2O3,0.019458467666665,0.34700000000000003,7.019151848151168,124.7847648799555,Orthorhombic,"Ag, O"
mp-1195759,Ag2P2H2O7,0.001177638493597,2.1369,4.372446529424763,595.0223503298533,Orthorhombic,"Ag, H, O, P"
mp-557644,Ag2P2PbO7,0.0022233000347250003,2.3697,5.5858146118879315,354.8782652593022,Triclinic,"Ag, O, P, Pb"
mp-1190325,Ag2P2PdO7,0.0,1.166799999999999,4.761192507145591,346.0448076380572,Monoclinic,"Ag, O, P, Pd"
mp-707138,Ag2PHO4,0.0,1.3274,4.997597387476359,310.71896796293834,Trigonal,"Ag, H, O, P"
mp-558151,Ag2PO3F,0.00529821249999,1.0803,5.125172484614391,406.5598499446455,Monoclinic,"Ag, F, O, P"
mp-558469,Ag2PS3,0.0016688699001750002,1.9254,4.314293549341161,1583.7793449917372,Monoclinic,"Ag, P, S"
mp-561822,Ag2PS3,0.010695883302950002,1.440099999999999,4.447849608136395,1024.148688117857,Orthorhombic,"Ag, P, S"
mp-13956,Ag2PSe3,0.0,1.186599999999999,5.793370047018977,1108.8818421155377,Orthorhombic,"Ag, P, Se"
mp-667327,Ag2Pb8Cl4O7,0.00520407742857,2.2477,7.310081388744856,1932.7861655986756,Monoclinic,"Ag, Cl, O, Pb"
mp-20210,Ag2PbO2,0.0050141350666690005,1.3818000000000001,8.574442803523121,176.20682525541724,Monoclinic,"Ag, O, Pb"
mp-1195817,Ag2Pd(NO2)4,0.044719970966664004,1.840399999999999,4.043295823777951,831.528579161653,Monoclinic,"Ag, N, O, Pd"
